  -1.99230003      -1.70662785     -0.235438347       0.00000000    
  -1.99220002      -1.70665145     -0.234842300       5.96046448    
  -1.99210000      -1.70667481     -0.234246254       2.98023224    
  -1.99199998      -1.70669830     -0.234246254       0.00000000    
  -1.99189997      -1.70672166     -0.234246254       0.00000000    
  -1.99179995      -1.70674515     -0.234246254       0.00000000    
  -1.99170005      -1.70676851     -0.234246254       0.00000000    
  -1.99160004      -1.70679200     -0.234246254       5.96046448    
  -1.99150002      -1.70681536     -0.233054161       5.96046448    
  -1.99140000      -1.70683861     -0.233054161      -2.98023224    
  -1.99129999      -1.70686197     -0.233650208      -2.98023224    
  -1.99119997      -1.70688534     -0.233650208       5.96046448    
  -1.99109995      -1.70690870     -0.232458115       5.96046448    
  -1.99100006      -1.70693183     -0.232458115      -2.98023224    
  -1.99090004      -1.70695519     -0.233054161       0.00000000    
  -1.99080002      -1.70697844     -0.232458115       5.96046448    
  -1.99070001      -1.70700169     -0.231862068       0.00000000    
  -1.99059999      -1.70702481     -0.232458115      -2.98023224    
  -1.99049997      -1.70704818     -0.232458115       8.94069672    
  -1.99039996      -1.70707130     -0.230669975       2.98023224    
  -1.99030006      -1.70709431     -0.231862068      -8.94069672    
  -1.99020004      -1.70711768     -0.232458115       2.98023224    
  -1.99010003      -1.70714080     -0.231266022       8.94069672    
  -1.99000001      -1.70716393     -0.230669975       2.98023224    
  -1.98989999      -1.70718694     -0.230669975      -2.98023224    
  -1.98979998      -1.70721006     -0.231266022       0.00000000    
  -1.98969996      -1.70723319     -0.230669975       5.96046448    
  -1.98959994      -1.70725620     -0.230073929       2.98023224    
  -1.98950005      -1.70727921     -0.230073929       0.00000000    
  -1.98940003      -1.70730221     -0.230073929       0.00000000    
  -1.98930001      -1.70732522     -0.230073929       0.00000000    
  -1.98920000      -1.70734823     -0.230073929       2.98023224    
  -1.98909998      -1.70737123     -0.229477882       2.98023224    
  -1.98899996      -1.70739412     -0.229477882       2.98023224    
  -1.98889995      -1.70741713     -0.228881836       2.98023224    
  -1.98880005      -1.70743990     -0.228881836      -2.98023224    
  -1.98870003      -1.70746291     -0.229477882       2.98023224    
  -1.98860002      -1.70748580     -0.228285789       5.96046448    
  -1.98850000      -1.70750856     -0.228285789      -5.96046448    
  -1.98839998      -1.70753145     -0.229477882       0.00000000    
  -1.98829997      -1.70755446     -0.228285789       8.94069672    
  -1.98819995      -1.70757711     -0.227689743       0.00000000    
  -1.98810005      -1.70760000     -0.228285789       0.00000000    
  -1.98800004      -1.70762277     -0.227689743       2.98023224    
  -1.98790002      -1.70764554     -0.227689743       0.00000000    
  -1.98780000      -1.70766830     -0.227689743       0.00000000    
  -1.98769999      -1.70769107     -0.227689743       2.98023224    
  -1.98759997      -1.70771384     -0.227093697       5.96046448    
  -1.98749995      -1.70773649     -0.226497650       2.98023224    
  -1.98740005      -1.70775914     -0.226497650       0.00000000    
  -1.98730004      -1.70778179     -0.226497650       2.98023224    
  -1.98720002      -1.70780444     -0.225901604       0.00000000    
  -1.98710001      -1.70782697     -0.226497650      -2.98023224    
  -1.98699999      -1.70784974     -0.226497650       2.98023224    
  -1.98689997      -1.70787227     -0.225901604       2.98023224    
  -1.98679996      -1.70789492     -0.225901604       2.98023224    
  -1.98670006      -1.70791745     -0.225305557       2.98023224    
  -1.98660004      -1.70793998     -0.225305557       0.00000000    
  -1.98650002      -1.70796251     -0.225305557       0.00000000    
  -1.98640001      -1.70798504     -0.225305557       0.00000000    
  -1.98629999      -1.70800757     -0.225305557       2.98023224    
  -1.98619998      -1.70803010     -0.224709511       2.98023224    
  -1.98609996      -1.70805252     -0.224709511       2.98023224    
  -1.98599994      -1.70807505     -0.224113464       5.96046448    
  -1.98590004      -1.70809734     -0.223517418       0.00000000    
  -1.98580003      -1.70811975     -0.224113464      -2.98023224    
  -1.98570001      -1.70814216     -0.224113464       0.00000000    
  -1.98559999      -1.70816457     -0.224113464       2.98023224    
  -1.98549998      -1.70818698     -0.223517418       2.98023224    
  -1.98539996      -1.70820928     -0.223517418       2.98023224    
  -1.98529994      -1.70823169     -0.222921371       2.98023224    
  -1.98520005      -1.70825386     -0.222921371      -2.98023224    
  -1.98510003      -1.70827627     -0.223517418       2.98023224    
  -1.98500001      -1.70829856     -0.222325325       5.96046448    
  -1.98490000      -1.70832074     -0.222325325       0.00000000    
  -1.98479998      -1.70834303     -0.222325325       0.00000000    
  -1.98469996      -1.70836520     -0.222325325       0.00000000    
  -1.98459995      -1.70838749     -0.222325325       5.96046448    
  -1.98450005      -1.70840967     -0.221133232       2.98023224    
  -1.98440003      -1.70843172     -0.221729279      -2.98023224    
  -1.98430002      -1.70845401     -0.221729279       0.00000000    
  -1.98420000      -1.70847607     -0.221729279       0.00000000    
  -1.98409998      -1.70849836     -0.221729279       5.96046448    
  -1.98399997      -1.70852041     -0.220537186       5.96046448    
  -1.98389995      -1.70854247     -0.220537186       0.00000000    
  -1.98380005      -1.70856452     -0.220537186       2.98023224    
  -1.98370004      -1.70858657     -0.219941139       0.00000000    
  -1.98360002      -1.70860851     -0.220537186      -2.98023224    
  -1.98350000      -1.70863068     -0.220537186       2.98023224    
  -1.98339999      -1.70865262     -0.219941139       2.98023224    
  -1.98329997      -1.70867467     -0.219941139       5.96046448    
  -1.98319995      -1.70869660     -0.218749046       5.96046448    
  -1.98310006      -1.70871842     -0.218749046      -2.98023224    
  -1.98300004      -1.70874035     -0.219345093      -5.96046448    
  -1.98290002      -1.70876229     -0.219941139      -2.98023224    
  -1.98280001      -1.70878434     -0.219941139       8.94069672    
  -1.98269999      -1.70880628     -0.218153000       8.94069672    
  -1.98259997      -1.70882797     -0.218153000      -2.98023224    
  -1.98249996      -1.70884991     -0.218749046      -2.98023224    
  -1.98239994      -1.70887172     -0.218749046       2.98023224    
  -1.98230004      -1.70889366     -0.218153000       5.96046448    
  -1.98220003      -1.70891535     -0.217556953       2.98023224    
  -1.98210001      -1.70893717     -0.217556953       2.98023224    
  -1.98199999      -1.70895886     -0.216960907       0.00000000    
  -1.98189998      -1.70898056     -0.217556953      -2.98023224    
  -1.98179996      -1.70900238     -0.217556953       2.98023224    
  -1.98169994      -1.70902407     -0.216960907       5.96046448    
  -1.98160005      -1.70904577     -0.216364861       2.98023224    
  -1.98150003      -1.70906734     -0.216364861       0.00000000    
  -1.98140001      -1.70908904     -0.216364861       0.00000000    
  -1.98130000      -1.70911062     -0.216364861       0.00000000    
  -1.98119998      -1.70913231     -0.216364861       0.00000000    
  -1.98109996      -1.70915389     -0.216364861       0.00000000    
  -1.98099995      -1.70917559     -0.216364861       5.96046448    
  -1.98090005      -1.70919716     -0.215172768       5.96046448    
  -1.98080003      -1.70921862     -0.215172768      -2.98023224    
  -1.98070002      -1.70924020     -0.215768814       0.00000000    
  -1.98060000      -1.70926178     -0.215172768       5.96046448    
  -1.98049998      -1.70928323     -0.214576721       2.98023224    
  -1.98039997      -1.70930469     -0.214576721       0.00000000    
  -1.98029995      -1.70932615     -0.214576721       0.00000000    
  -1.98020005      -1.70934761     -0.214576721       0.00000000    
  -1.98010004      -1.70936906     -0.214576721       2.98023224    
  -1.98000002      -1.70939052     -0.213980675       5.96046448    
  -1.97990000      -1.70941186     -0.213384628       2.98023224    
  -1.97979999      -1.70943320     -0.213384628      -2.98023224    
  -1.97969997      -1.70945454     -0.213980675      -2.98023224    
  -1.97959995      -1.70947599     -0.213980675       2.98023224    
  -1.97950006      -1.70949733     -0.213384628       2.98023224    
  -1.97940004      -1.70951867     -0.213384628       5.96046448    
  -1.97930002      -1.70954001     -0.212192535       5.96046448    
  -1.97920001      -1.70956111     -0.212192535      -2.98023224    
  -1.97909999      -1.70958245     -0.212788582      -2.98023224    
  -1.97899997      -1.70960367     -0.212788582       2.98023224    
  -1.97889996      -1.70962501     -0.212192535       5.96046448    
  -1.97880006      -1.70964611     -0.211596489       2.98023224    
  -1.97870004      -1.70966733     -0.211596489       0.00000000    
  -1.97860003      -1.70968843     -0.211596489      -2.98023224    
  -1.97850001      -1.70970964     -0.212192535       2.98023224    
  -1.97839999      -1.70973086     -0.211000443       5.96046448    
  -1.97829998      -1.70975184     -0.211000443       0.00000000    
  -1.97819996      -1.70977306     -0.211000443       2.98023224    
  -1.97809994      -1.70979404     -0.210404396       2.98023224    
  -1.97800004      -1.70981514     -0.210404396       0.00000000    
  -1.97790003      -1.70983613     -0.210404396       0.00000000    
  -1.97780001      -1.70985723     -0.210404396       0.00000000    
  -1.97770000      -1.70987821     -0.210404396       2.98023224    
  -1.97759998      -1.70989931     -0.209808350       5.96046448    
  -1.97749996      -1.70992017     -0.209212303       0.00000000    
  -1.97739995      -1.70994115     -0.209808350       0.00000000    
  -1.97730005      -1.70996213     -0.209212303       5.96046448    
  -1.97720003      -1.70998299     -0.208616257       2.98023224    
  -1.97710001      -1.71000385     -0.208616257      -5.96046448    
  -1.97700000      -1.71002471     -0.209808350       0.00000000    
  -1.97689998      -1.71004581     -0.208616257       11.9209290    
  -1.97679996      -1.71006644     -0.207424164       0.00000000    
  -1.97669995      -1.71008730     -0.208616257      -5.96046448    
  -1.97660005      -1.71010816     -0.208616257       2.98023224    
  -1.97650003      -1.71012902     -0.208020210       8.94069672    
  -1.97640002      -1.71014977     -0.206828117       0.00000000    
  -1.97630000      -1.71017039     -0.208020210      -8.94069672    
  -1.97619998      -1.71019137     -0.208616257       5.96046448    
  -1.97609997      -1.71021211     -0.206828117       8.94069672    
  -1.97599995      -1.71023273     -0.206828117       0.00000000    
  -1.97590005      -1.71025348     -0.206828117       2.98023224    
  -1.97580004      -1.71027410     -0.206232071       0.00000000    
  -1.97570002      -1.71029472     -0.206828117       0.00000000    
  -1.97560000      -1.71031547     -0.206232071       5.96046448    
  -1.97549999      -1.71033597     -0.205636024       2.98023224    
  -1.97539997      -1.71035659     -0.205636024       0.00000000    
  -1.97529995      -1.71037710     -0.205636024      -2.98023224    
  -1.97520006      -1.71039772     -0.206232071       2.98023224    
  -1.97510004      -1.71041834     -0.205039978       8.94069672    
  -1.97500002      -1.71043873     -0.204443932      -2.98023224    
  -1.97490001      -1.71045923     -0.205636024      -2.98023224    
  -1.97479999      -1.71047986     -0.205039978       2.98023224    
  -1.97469997      -1.71050024     -0.205039978       0.00000000    
  -1.97459996      -1.71052086     -0.205039978       5.96046448    
  -1.97449994      -1.71054125     -0.203847885       5.96046448    
  -1.97440004      -1.71056163     -0.203847885       0.00000000    
  -1.97430003      -1.71058202     -0.203847885       0.00000000    
  -1.97420001      -1.71060240     -0.203847885       0.00000000    
  -1.97409999      -1.71062279     -0.203847885       2.98023224    
  -1.97399998      -1.71064317     -0.203251839       5.96046448    
  -1.97389996      -1.71066344     -0.202655792       0.00000000    
  -1.97379994      -1.71068370     -0.203251839      -2.98023224    
  -1.97370005      -1.71070409     -0.203251839       2.98023224    
  -1.97360003      -1.71072435     -0.202655792       2.98023224    
  -1.97350001      -1.71074462     -0.202655792       2.98023224    
  -1.97340000      -1.71076488     -0.202059746       2.98023224    
  -1.97329998      -1.71078503     -0.202059746       0.00000000    
  -1.97319996      -1.71080530     -0.202059746       2.98023224    
  -1.97309995      -1.71082544     -0.201463699       0.00000000    
  -1.97300005      -1.71084559     -0.202059746      -2.98023224    
  -1.97290003      -1.71086586     -0.202059746       5.96046448    
  -1.97280002      -1.71088600     -0.200867653       5.96046448    
  -1.97270000      -1.71090603     -0.200867653      -2.98023224    
  -1.97259998      -1.71092618     -0.201463699       0.00000000    
  -1.97249997      -1.71094632     -0.200867653       5.96046448    
  -1.97239995      -1.71096635     -0.200271606       2.98023224    
  -1.97230005      -1.71098638     -0.200271606       0.00000000    
  -1.97220004      -1.71100640     -0.200271606       0.00000000    
  -1.97210002      -1.71102643     -0.200271606       2.98023224    
  -1.97200000      -1.71104646     -0.199675560       5.96046448    
  -1.97189999      -1.71106637     -0.199079514       2.98023224    
  -1.97179997      -1.71108627     -0.199079514       0.00000000    
  -1.97169995      -1.71110618     -0.199079514       0.00000000    
  -1.97160006      -1.71112609     -0.199079514      -2.98023224    
  -1.97150004      -1.71114600     -0.199675560       0.00000000    
  -1.97140002      -1.71116602     -0.199079514       5.96046448    
  -1.97130001      -1.71118581     -0.198483467       2.98023224    
  -1.97119999      -1.71120572     -0.198483467       2.98023224    
  -1.97109997      -1.71122551     -0.197887421       0.00000000    
  -1.97099996      -1.71124530     -0.198483467       2.98023224    
  -1.97090006      -1.71126521     -0.197291374       8.94069672    
  -1.97080004      -1.71128476     -0.196695328      -2.98023224    
  -1.97070003      -1.71130455     -0.197887421      -2.98023224    
  -1.97060001      -1.71132433     -0.197291374       2.98023224    
  -1.97049999      -1.71134400     -0.197291374       0.00000000    
  -1.97039998      -1.71136379     -0.197291374       5.96046448    
  -1.97029996      -1.71138346     -0.196099281       2.98023224    
  -1.97019994      -1.71140301     -0.196695328      -5.96046448    
  -1.97010005      -1.71142280     -0.197291374       2.98023224    
  -1.97000003      -1.71144247     -0.196099281       5.96046448    
  -1.96990001      -1.71146202     -0.196099281       2.98023224    
  -1.96980000      -1.71148169     -0.195503235       2.98023224    
  -1.96969998      -1.71150112     -0.195503235       0.00000000    
  -1.96959996      -1.71152079     -0.195503235       5.96046448    
  -1.96949995      -1.71154022     -0.194311142       0.00000000    
  -1.96940005      -1.71155965     -0.195503235      -5.96046448    
  -1.96930003      -1.71157932     -0.195503235       2.98023224    
  -1.96920002      -1.71159875     -0.194907188       2.98023224    
  -1.96910000      -1.71161830     -0.194907188       5.96046448    
  -1.96899998      -1.71163774     -0.193715096       5.96046448    
  -1.96889997      -1.71165705     -0.193715096      -2.98023224    
  -1.96879995      -1.71167648     -0.194311142       0.00000000    
  -1.96870005      -1.71169591     -0.193715096       5.96046448    
  -1.96860003      -1.71171522     -0.193119049       2.98023224    
  -1.96850002      -1.71173453     -0.193119049       0.00000000    
  -1.96840000      -1.71175385     -0.193119049       0.00000000    
  -1.96829998      -1.71177316     -0.193119049      -2.98023224    
  -1.96819997      -1.71179247     -0.193715096       0.00000000    
  -1.96809995      -1.71181190     -0.193119049       8.94069672    
  -1.96800005      -1.71183109     -0.191926956       2.98023224    
  -1.96790004      -1.71185029     -0.192523003      -2.98023224    
  -1.96780002      -1.71186960     -0.192523003       5.96046448    
  -1.96770000      -1.71188879     -0.191330910       5.96046448    
  -1.96759999      -1.71190786     -0.191330910      -2.98023224    
  -1.96749997      -1.71192706     -0.191926956       0.00000000    
  -1.96739995      -1.71194625     -0.191330910       2.98023224    
  -1.96730006      -1.71196532     -0.191330910       2.98023224    
  -1.96720004      -1.71198452     -0.190734863       2.98023224    
  -1.96710002      -1.71200347     -0.190734863       0.00000000    
  -1.96700001      -1.71202266     -0.190734863       0.00000000    
  -1.96689999      -1.71204162     -0.190734863       0.00000000    
  -1.96679997      -1.71206081     -0.190734863       2.98023224    
  -1.96669996      -1.71207976     -0.190138817       2.98023224    
  -1.96659994      -1.71209884     -0.190138817       2.98023224    
  -1.96650004      -1.71211779     -0.189542770       5.96046448    
  -1.96640003      -1.71213675     -0.188946724       0.00000000    
  -1.96630001      -1.71215558     -0.189542770      -2.98023224    
  -1.96619999      -1.71217465     -0.189542770       2.98023224    
  -1.96609998      -1.71219349     -0.188946724       2.98023224    
  -1.96599996      -1.71221244     -0.188946724       2.98023224    
  -1.96589994      -1.71223128     -0.188350677       2.98023224    
  -1.96580005      -1.71225011     -0.188350677       0.00000000    
  -1.96570003      -1.71226895     -0.188350677       2.98023224    
  -1.96560001      -1.71228778     -0.187754631       2.98023224    
  -1.96550000      -1.71230650     -0.187754631      -2.98023224    
  -1.96539998      -1.71232533     -0.188350677       0.00000000    
  -1.96529996      -1.71234417     -0.187754631       8.94069672    
  -1.96519995      -1.71236289     -0.186562538       2.98023224    
  -1.96510005      -1.71238148     -0.187158585       0.00000000    
  -1.96500003      -1.71240032     -0.186562538       5.96046448    
  -1.96490002      -1.71241879     -0.185966492      -2.98023224    
  -1.96480000      -1.71243751     -0.187158585      -5.96046448    
  -1.96469998      -1.71245623     -0.187158585       5.96046448    
  -1.96459997      -1.71247494     -0.185966492       8.94069672    
  -1.96449995      -1.71249342     -0.185370445       0.00000000    
  -1.96440005      -1.71251202     -0.185966492       0.00000000    
  -1.96430004      -1.71253061     -0.185370445       5.96046448    
  -1.96420002      -1.71254909     -0.184774399       0.00000000    
  -1.96410000      -1.71256757     -0.185370445      -2.98023224    
  -1.96399999      -1.71258616     -0.185370445       0.00000000    
  -1.96389997      -1.71260464     -0.185370445       0.00000000    
  -1.96379995      -1.71262324     -0.185370445       5.96046448    
  -1.96370006      -1.71264172     -0.184178352       5.96046448    
  -1.96360004      -1.71266007     -0.184178352       0.00000000    
  -1.96350002      -1.71267855     -0.184178352       2.98023224    
  -1.96340001      -1.71269691     -0.183582306       2.98023224    
  -1.96329999      -1.71271527     -0.183582306      -2.98023224    
  -1.96319997      -1.71273363     -0.184178352       0.00000000    
  -1.96309996      -1.71275210     -0.183582306       8.94069672    
  -1.96300006      -1.71277034     -0.182390213       2.98023224    
  -1.96290004      -1.71278858     -0.182986259      -2.98023224    
  -1.96280003      -1.71280694     -0.182986259       5.96046448    
  -1.96270001      -1.71282518     -0.181794167       0.00000000    
  -1.96259999      -1.71284330     -0.182986259      -5.96046448    
  -1.96249998      -1.71286178     -0.182986259       5.96046448    
  -1.96239996      -1.71287990     -0.181794167       8.94069672    
  -1.96230006      -1.71289814     -0.181198120       2.98023224    
  -1.96220005      -1.71291614     -0.181198120      -5.96046448    
  -1.96210003      -1.71293437     -0.182390213       0.00000000    
  -1.96200001      -1.71295261     -0.181198120       11.9209290    
  -1.96190000      -1.71297061     -0.180006027       0.00000000    
  -1.96179998      -1.71298862     -0.181198120      -8.94069672    
  -1.96169996      -1.71300685     -0.181794167       5.96046448    
  -1.96159995      -1.71302497     -0.180006027       8.94069672    
  -1.96150005      -1.71304286     -0.180006027       0.00000000    
  -1.96140003      -1.71306098     -0.180006027       2.98023224    
  -1.96130002      -1.71307886     -0.179409981      -2.98023224    
  -1.96120000      -1.71309686     -0.180602074      -2.98023224    
  -1.96109998      -1.71311498     -0.180006027       8.94069672    
  -1.96099997      -1.71313286     -0.178813934       2.98023224    
  -1.96089995      -1.71315074     -0.179409981      -2.98023224    
  -1.96080005      -1.71316874     -0.179409981       5.96046448    
  -1.96070004      -1.71318662     -0.178217888       5.96046448    
  -1.96060002      -1.71320438     -0.178217888      -2.98023224    
  -1.96050000      -1.71322227     -0.178813934       2.98023224    
  -1.96039999      -1.71324015     -0.177621841       2.98023224    
  -1.96029997      -1.71325779     -0.178217888      -2.98023224    
  -1.96019995      -1.71327579     -0.178217888       8.94069672    
  -1.96010005      -1.71329343     -0.176429749       5.96046448    
  -1.96000004      -1.71331108     -0.177025795      -8.94069672    
  -1.95990002      -1.71332884     -0.178217888      -2.98023224    
  -1.95980000      -1.71334672     -0.177621841       8.94069672    
  -1.95969999      -1.71336436     -0.176429749       2.98023224    
  -1.95959997      -1.71338201     -0.177025795       0.00000000    
  -1.95949996      -1.71339977     -0.176429749       2.98023224    
  -1.95940006      -1.71341729     -0.176429749       0.00000000    
  -1.95930004      -1.71343505     -0.176429749       2.98023224    
  -1.95920002      -1.71345258     -0.175833702       2.98023224    
  -1.95910001      -1.71347022     -0.175833702       2.98023224    
  -1.95899999      -1.71348774     -0.175237656       5.96046448    
  -1.95889997      -1.71350527     -0.174641609       0.00000000    
  -1.95879996      -1.71352267     -0.175237656      -5.96046448    
  -1.95869994      -1.71354032     -0.175833702       2.98023224    
  -1.95860004      -1.71355784     -0.174641609       8.94069672    
  -1.95850003      -1.71357524     -0.174045563       0.00000000    
  -1.95840001      -1.71359265     -0.174641609       0.00000000    
  -1.95829999      -1.71361017     -0.174045563       5.96046448    
  -1.95819998      -1.71362746     -0.173449516       0.00000000    
  -1.95809996      -1.71364486     -0.174045563       0.00000000    
  -1.95799994      -1.71366227     -0.173449516       5.96046448    
  -1.95790005      -1.71367955     -0.172853470       0.00000000    
  -1.95780003      -1.71369684     -0.173449516      -2.98023224    
  -1.95770001      -1.71371424     -0.173449516       5.96046448    
  -1.95760000      -1.71373153     -0.172257423       5.96046448    
  -1.95749998      -1.71374869     -0.172257423      -5.96046448    
  -1.95739996      -1.71376598     -0.173449516      -2.98023224    
  -1.95729995      -1.71378338     -0.172853470       8.94069672    
  -1.95720005      -1.71380055     -0.171661377       5.96046448    
  -1.95710003      -1.71381772     -0.171661377       0.00000000    
  -1.95700002      -1.71383488     -0.171661377       0.00000000    
  -1.95690000      -1.71385205     -0.171661377       0.00000000    
  -1.95679998      -1.71386921     -0.171661377       2.98023224    
  -1.95669997      -1.71388638     -0.171065331       5.96046448    
  -1.95659995      -1.71390343     -0.170469284       2.98023224    
  -1.95650005      -1.71392047     -0.170469284      -2.98023224    
  -1.95640004      -1.71393752     -0.171065331       2.98023224    
  -1.95630002      -1.71395469     -0.169873238       5.96046448    
  -1.95620000      -1.71397150     -0.169873238      -2.98023224    
  -1.95609999      -1.71398866     -0.170469284       2.98023224    
  -1.95599997      -1.71400559     -0.169277191       2.98023224    
  -1.95589995      -1.71402252     -0.169873238      -2.98023224    
  -1.95580006      -1.71403956     -0.169873238       2.98023224    
  -1.95570004      -1.71405649     -0.169277191       2.98023224    
  -1.95560002      -1.71407342     -0.169277191       5.96046448    
  -1.95550001      -1.71409035     -0.168085098       5.96046448    
  -1.95539999      -1.71410704     -0.168085098      -2.98023224    
  -1.95529997      -1.71412396     -0.168681145       0.00000000    
  -1.95519996      -1.71414077     -0.168085098       2.98023224    
  -1.95510006      -1.71415758     -0.168085098       2.98023224    
  -1.95500004      -1.71417439     -0.167489052       2.98023224    
  -1.95490003      -1.71419108     -0.167489052       2.98023224    
  -1.95480001      -1.71420789     -0.166893005       2.98023224    
  -1.95469999      -1.71422446     -0.166893005      -5.96046448    
  -1.95459998      -1.71424127     -0.168085098      -2.98023224    
  -1.95449996      -1.71425807     -0.167489052       8.94069672    
  -1.95440006      -1.71427476     -0.166296959       8.94069672    
  -1.95430005      -1.71429133     -0.165700912       2.98023224    
  -1.95420003      -1.71430790     -0.165700912      -2.98023224    
  -1.95410001      -1.71432447     -0.166296959      -2.98023224    
  -1.95400000      -1.71434116     -0.166296959       2.98023224    
  -1.95389998      -1.71435773     -0.165700912       5.96046448    
  -1.95379996      -1.71437430     -0.165104866       2.98023224    
  -1.95369995      -1.71439075     -0.165104866       0.00000000    
  -1.95360005      -1.71440732     -0.165104866       5.96046448    
  -1.95350003      -1.71442378     -0.163912773       0.00000000    
  -1.95340002      -1.71444011     -0.165104866      -2.98023224    
  -1.95330000      -1.71445680     -0.164508820       8.94069672    
  -1.95319998      -1.71447301     -0.163316727       0.00000000    
  -1.95309997      -1.71448946     -0.164508820      -2.98023224    
  -1.95299995      -1.71450591     -0.163912773       5.96046448    
  -1.95290005      -1.71452224     -0.163316727       0.00000000    
  -1.95280004      -1.71453857     -0.163912773       0.00000000    
  -1.95270002      -1.71455503     -0.163316727       5.96046448    
  -1.95260000      -1.71457124     -0.162720680      -2.98023224    
  -1.95249999      -1.71458757     -0.163912773       0.00000000    
  -1.95239997      -1.71460402     -0.162720680       11.9209290    
  -1.95229995      -1.71462011     -0.161528587       2.98023224    
  -1.95220006      -1.71463633     -0.162124634      -5.96046448    
